,name,type,url_pics
293,La Sillita de la Reina,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-s/1a/44/98/af/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0a/39/34/87/las-magnificas-croquetas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/44/98/b2/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/44/98/b1/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/44/98/b1/photo1jpg.jpg']"
294,Portland Ale House,American,"['https://media-cdn.tripadvisor.com/media/photo-s/1c/60/a1/6d/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/06/00/ef/cf/hamburguesa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/56/a4/e8/20181110-222436-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/ea/2d/eb/portland-ale-house.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/e2/81/66/img-20200212-213756-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/56/a4/e7/20181110-222432-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0d/7d/64/dc/img-20161101-221630-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/0e/c0/d2/photo0jpg.jpg']"
295,Charlie Brownie Restaurante,Spanish,[]
296,La Bufala Benimaclet,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/0f/78/54/3e/pizza-prosciutto-creo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/78/54/2b/ravioli-con-4-quesos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/9b/ac/62/la-bufala-benimaclet.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/78/54/30/cappelletti-de-ternera.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/0b/94/18/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/8a/d3/61/pizza-pizza-y-nada-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/03/61/10/photo0jpg.jpg']"
297,Trattoria Da Claudia,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/03/bd/a6/cf/trattoria-da-claudia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/86/7f/8e/photo8jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/d8/fc/1c/maravilla-de-pizza-napolitana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/8b/d5/fa/cesar-salad.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/f1/c0/a5/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/f1/c0/a5/photo0jpg.jpg']"
298,Fuji II,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/3b/db/8a/img-20200826-215330-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/3b/db/8c/img-20200704-205858-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/4c/15/e2/20160517-130407-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/33/e6/b4/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/4c/15/e3/20160517-130357-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/4c/15/e4/20160517-125336-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/4c/15/e3/20160517-130357-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/4c/15/e4/20160517-125336-largejpg.jpg']"
299,Homenaje Taberna Gourmet,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/2b/ac/ca/tostas-de-ahumados-y.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/2b/a9/a9/zona-de-charcuteria-y.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/2b/ac/c9/tosta-de-panceta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/2b/ac/cb/jabugo-y-cerveza.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/2b/ac/c1/cafe-y-croissant.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/40/08/5f/vino-y-tapa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/40/08/5b/tostas.jpg']"
300,Restaurante Felix,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/0c/4a/f7/05/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/b9/45/d2/restaurante-felix.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/70/f2/2a/img-20171006-wa0004-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/18/14/4b/buena-presentacion.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/b9/45/ce/restaurante-felix.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/45/f1/8d/restaurante-felix.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/18/15/f3/el-otro-postre.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/18/15/f3/el-otro-postre.jpg']"
301,Restaurante  L'IllA,Seafood,"['https://media-cdn.tripadvisor.com/media/photo-f/16/aa/7e/34/img-20190303-151003-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/50/98/7c/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/9f/69/1a/photo1jpg.jpg']"
302,La Pepica,Seafood,"['https://media-cdn.tripadvisor.com/media/photo-f/07/b9/5c/ce/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/01/82/38/3e/restaurant-entrance.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/06/49/a2/d9/restaurante-la-pepita.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/fa/97/ef/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/32/43/6f/la-pepica.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/32/43/6f/la-pepica.jpg']"
303,Restaurante Kyoto,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/0d/a2/4d/03/restaurante-kyoto.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/7c/9a/fc/2018-03-31-10-09-04-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/38/26/ed/restaurante-kyoto.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/38/26/d9/restaurante-kyoto.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/a2/4c/ff/restaurante-kyoto.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/a2/4c/bc/restaurante-kyoto.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/a2/4c/ff/restaurante-kyoto.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/a2/4c/bc/restaurante-kyoto.jpg']"
304,Bistrot Bonaire 32,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/10/78/3b/1d/bistrot-bonaire-32.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/93/9d/5b/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/78/3b/1c/bistrot-bonaire-32.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/93/9d/5d/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/78/39/2b/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/93/9d/63/photo9jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/93/9d/63/photo9jpg.jpg']"
305,Vinostrum Bodega,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/07/13/74/36/espectacular-ensalada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/e2/bb/ba/bodega-urbana-vinostrum.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/c0/fa/a0/20170923-133328-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/b1/0c/f4/navajas-y-queso-ahumado.jpg']"
306,Restaurante la Pequena Pulperia,Seafood,"['https://media-cdn.tripadvisor.com/media/photo-f/17/72/a5/7c/pulpo-huevos-con-foie.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/a8/6e/d4/octopus.jpg']"
307,UDON Aqua,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-s/26/7e/a2/37/7.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/26/7e/a1/da/6.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/26/7e/a1/78/5.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/26/7e/a1/32/4.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/26/7e/a0/d6/3.jpg']"
308,Restaurante Rokelin - Ruzafa,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/5d/e8/cc/burguer.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/5d/e8/c5/canelon-rokelin.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/5d/e8/c6/red-burguer.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/5d/e8/c7/costillar-barbacoa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/5d/e8/d1/corazones-de-alcachofa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/5d/e8/d0/noquis-con-salsa-de-queso.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/5d/e8/cd/carrillera-estofada-al.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/5d/e8/ca/tartar-rokelin.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/5d/e8/cd/carrillera-estofada-al.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/5d/e8/ca/tartar-rokelin.jpg']"
309,Aoyama,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0e/14/97/ab/aoyama.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/3f/13/54/aoyama.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/3f/13/24/aoyama.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/49/1b/7e/photo9jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/1b/27/bc/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/2d/a6/98/20161129-223224-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/49/1b/78/photo3jpg.jpg']"
310,Frenazo,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/14/f7/09/37/frenazo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/cd/37/b7/super-sopa-de-tallarines.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/9c/4e/a7/img-20161112-153057-largejpg.jpg']"
311,Restaurante reme,Spanish,['https://media-cdn.tripadvisor.com/media/photo-f/09/53/35/f5/reme.jpg']
312,Italian Break,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/0e/b8/fd/c7/esta-es-una-bebida-refrescante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/b8/fe/15/bocadillo-la-mancha-yummy.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/b8/fd/f7/2-cortados-on-the-making.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0e/b8/fd/d5/paperon-mezcla-delicada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/b8/fd/fe/siempre-con-la-mejor.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/b8/fd/cc/infusion-de-te-negro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/b8/fe/10/c-o-r-t-a-d-o.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/b8/fd/cc/infusion-de-te-negro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/b8/fe/10/c-o-r-t-a-d-o.jpg']"
313,Varques,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/fa/9c/fb/nos-encanta-varques-restaurant.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/cd/34/b6/varques.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/23/e5/da/65/varques.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/23/e5/da/49/varques.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/23/56/d2/c0/bocadillo-10.jpg']"
314,Cafe Bar Mochuelos,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/a7/4b/ab/tarjeta-del-local.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/a7/c6/92/cerrado-por-covid-ya.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/df/b5/cf/arroz-rojo-con-carabineros.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/53/15/d3/arrocito-rico-rico-y.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/b9/5a/a4/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/1a/81/b5/gazpacho-manchego.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/1a/81/b5/gazpacho-manchego.jpg']"
315,Burritos - Ribera,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/21/a0/64/96/mini-quesadilla-el-mas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/a0/64/8e/margarita.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/a0/64/81/quesadilla-para-los-amantes.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/a0/64/7a/burrito-heura-el-mejor.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/a0/64/74/mini-nachos-el-maximo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/a0/64/6b/burrito-de-ternera-disfruta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/a0/64/66/tacos-disfruta-de-nuestros.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/a0/64/5c/porky-burrito-para-los.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/a0/64/55/tequenos-de-queso-sabor.jpg']"
316,Kest'e,Italian,"['https://media-cdn.tripadvisor.com/media/photo-s/11/cc/e8/37/kest-e.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/cc/bc/7e/ensalada-de-quinoa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/cc/e7/83/kest-e.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/cc/f7/a1/kest-e.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/cc/f9/40/kest-e.jpg']"
317,Mimmo Cantina,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/0d/1d/a5/28/pizza-mimmo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/aa/92/da/img-20170624-wa0002-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/aa/92/d9/img-20170624-wa0004-largejpg.jpg']"
318,Federal Cafe Valencia,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/26/25/1d/22/reuben.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/26/25/1d/15/rye-toast-with-avocado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/26/25/1d/14/benedict-eggs.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/26/25/1d/13/green-salad.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/26/25/1d/12/blat.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/26/25/1d/09/tagliatelle.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/26/25/1d/08/french-toasts.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/9b/ff/f4/ensalada-de-fideo-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/26/25/1d/08/french-toasts.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/9b/ff/f4/ensalada-de-fideo-de.jpg']"
319,John Beer,American,"['https://media-cdn.tripadvisor.com/media/photo-f/0a/dd/57/32/fb-img-1460313591026.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/79/ed/ec/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/72/9f/5a/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/2d/16/c0/nachos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/e2/20/a2/photo2jpg.jpg']"
320,Solo del Mar,Seafood,"['https://media-cdn.tripadvisor.com/media/photo-f/0f/3f/dc/d0/salpicon-de-marisco.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/3f/dc/70/tellinas-plancha.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/3f/dc/7d/marmitako-de-bonito.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/3f/dc/0a/tartar-de-atun.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/3f/dc/43/cazuelita-de-gambas-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/3f/dc/aa/tapas-variadas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/3f/db/e6/tomate-preparado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/3d/54/14/tomate-preparado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/3f/db/e6/tomate-preparado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/3d/54/14/tomate-preparado.jpg']"
321,Q'Tomas?,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/0f/08/20/a2/mijapo-nuestra-parte.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/d0/3b/f3/ceviche-de-pez-limon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/08/2d/56/mijapo-la-fusion-de-nuestra.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/08/2d/96/ternera-gallega-seleccionando.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/08/21/e7/productos-traidos-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/08/20/0e/tartar-de-atun-receta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/d0/3b/da/bodega.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/08/2d/43/tartar-de-atun-receta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/d0/3b/da/bodega.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/08/2d/43/tartar-de-atun-receta.jpg']"
322,Dibocca,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/d9/09/12/20210411-152254-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/78/a6/38/img-20171207-212141-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/bf/ec/fc/img-30062017-221943-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/bf/ec/fb/img-30062017-221947-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/1f/22/32/img-20191124-160529-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/52/73/71/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/9f/07/1c/photo0jpg.jpg']"
323,Restaurante La Trucha,Seafood,"['https://media-cdn.tripadvisor.com/media/photo-s/1d/04/c4/7a/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/43/9b/5c/20201031-150301-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/43/9b/57/b612-20200822-142634.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/43/9b/59/b612-20200822-150947.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/43/9b/5d/20201031-152318-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/53/d1/dc/la-trucha.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/f2/e3/89/20190825-214210-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/43/9b/5d/20201031-152318-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/53/d1/dc/la-trucha.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/f2/e3/89/20190825-214210-largejpg.jpg']"
324,Babilonia,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-s/1d/47/a8/88/la-fabada-asturiana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/47/a6/78/piscina-de-vino-rosado.jpg']"
325,Mare Meua,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/1a/d8/b8/1b/20200209-201456-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/40/de/2f/hamburguesa-y-perrito.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/3e/6f/91/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/ca/20/0e/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/d5/47/cf/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/3e/87/7a/photo1jpg.jpg']"
326,Casa Di Roma - Francia,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/17/19/91/0b/ensalada-cesar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/19/91/0e/pizza-4-quesos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/05/9f/81/fettuccine-served-with.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/05/9f/a4/fettuccine-served-with.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/56/cb/e5/casa-di-roma.jpg']"
327,Guapparia,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/21/7a/37/6e/salsiccia-e-friarielli.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/16/a9/e5/py-fyn-hy-m-r-ll-hyn.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/22/16/a7/b3/t-oly-ll-l-p-s-p-s-fr.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/12/b6/dd/pizza-prosciutto-crudo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/12/b5/9b/4-stagioni-t-m-r-ll-y.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/12/b4/dd/pizza-contadina-t-m-r.jpg']"
328,Pizza Zanti,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/0b/98/6b/e0/ta-img-20160605-215335.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/98/6b/e1/ta-img-20160605-215354.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/98/48/f4/pizza-zanti.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/cf/78/4e/pizza-salmone.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/34/c3/f1/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/34/c3/f1/photo0jpg.jpg']"
329,SUSHIPOINT,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-s/17/c4/fd/c6/sushi-time.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/ca/72/3e/salmon-teriyaki.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/ab/50/74/sushipoint.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/45/00/34/maki-todo-un-clasico.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/45/00/32/gunkan-nigiri-panko-roll.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/17/ba/7e/ce/sushi-para-compartir.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/44/f5/47/ofreciendo-sushi-de-calidad.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/ca/72/40/ensalada-de-pato.jpg']"
330,Ana III,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/61/85/f1/pxl-20201129-095735759.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/61/85/f2/pxl-20201129-102919203.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/61/85/ef/pxl-20201129-094547892.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/93/c2/7d/ana-iii.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/d5/13/ca/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/14/a1/d5/ana-iii.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/4a/81/e9/tortilla-de-patatas-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/4a/81/e9/tortilla-de-patatas-con.jpg']"
331,Nuevo Oslo,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-s/18/27/34/df/prueba-nuestros-mejillones.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/27/34/ac/elaboramos-diariamente.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/27/35/c3/el-menu-completo-se-compone.jpg']"
332,La Birra de Brian,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/2c/72/22/la-birra-de-brian.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/d7/95/6d/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/d7/95/6c/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/05/93/c8/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/7c/73/0a/la-birra-de-brian.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/47/96/51/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/2d/b4/dd/bravas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/2d/b4/dd/bravas.jpg']"
